title,url,publish_date,has_keyword,matched_keywords,fulltext,page_number,greenhouse gas,ghg,net-zero,carbon neutral,carbon neutrality,carbon emissions,climate change,carbon trading,carbon pricing,low-carbon,clean energy,greenhouse,carbon,environment,emission,environmental,emissions,sustainability
State Council approves plan for city cluster in NW China,https://english.www.gov.cn/policies/latestreleases/201803/01/content_WS5d16bbb4c6d03ce678792fb8.html,N/A,True,"environment, environmental","
State Council approves plan for city cluster in NW China
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			State Council approves plan for city cluster in NW China





Updated:
Mar 1,2018 3:13 PM
	    english.gov.cn










The State Council has approved a plan for a city cluster in Northwest China, centered on Lanzhou and Xining, capital cities of Gansu and Qinghai provinces, respectively.According to a document released on March 1, the State Council asks the city cluster to optimize the layout, strengthen ecological construction and environmental protection, and improve infrastructure and public services.The cluster was urged to promote industrial upgrading and get involved in the Belt and Road Initiative.The document states that the Lanzhou-Xining city cluster should be able to support national and ecological security and promote prosperity and stability in Northwest China.The State Council asked its related departments to take specific measures to support the city cluster. Major issues, policies and projects involved in the implementation of the plan should be reported and approved, the document said. 




RELATED STORIES



Innovation zones in Lanzhou, Baiyin

Tourists enjoy cole flowers in Qinghai


State Council OKs plan for city cluster








SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Govt approves Shenzhen sustainable development zone,https://english.www.gov.cn/policies/latestreleases/201802/24/content_WS5d16bb8dc6d03ce678792f3f.html,N/A,True,"environment, environmental","
Govt approves Shenzhen sustainable development zone
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			Govt approves Shenzhen sustainable development zone






Updated:
Feb 24,2018 5:03 PM
	    english.gov.cn












The State Council has approved establishing a national innovation demonstration zone for sustainable development in Shenzhen, South China’s Guangdong province, according to a circular released on Feb 24.
Shenzhen is expected to pioneer the way for large cities’ sustainable development by establishing the zone, the circular stated.
The demonstration zone should be established based on the United Nations 2030 Agenda for Sustainable Development and China’s national plan of implementation, according to the circular.
According to the circular, Shenzhen should integrate technologies in sewage treatment, waste utilization, ecological restoration, and artificial intelligence to solve issues on limited resource environmental bearing and social management.
It also urged the city to carry out projects in resources utilization, ecological management, and modern social governance to accumulate replicable experiences for other megacities in sustainable development.
The Ministry of Science and Technology and related departments should offer support to the city, and help solve key issues, the circular stated.





RELATED STORIES



Innovation key to sustainable growth


Sustainable growth  can be achieved through reform


Greater Bay Area cooperation set to deepen








SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
China unveils action plan for improving rural living environment,https://english.www.gov.cn/policies/latestreleases/201802/06/content_WS5d16bb1fc6d03ce678792de7.html,N/A,True,environment,"
China unveils action plan for improving rural living environment
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China unveils action plan for improving rural living environment





Updated:
Feb 6,2018 7:12 AM
	    Xinhua










BEIJING — China’s central authorities on Feb 5 unveiled a three-year action plan to improve the rural living environment.The action plan was jointly released by the General Office of the Communist Party of China (CPC) Central Committee and the General Office of the State Council.Improving the rural living environment is an important task for the country to accomplish its goal of building a moderately prosperous society by 2020. It has great significance to the well-being of farmers and harmony of rural society, according to the document.“Although progress has been made, the living environment in rural China is very unbalanced with many areas in the grip of dirt and disorder. It falls far short of people’s expectations and marks a key weakness in social and economic development,” it said.The country aims to make remarkable improvements in the rural living environment by 2020. Villages should be clean and tidy, and residents should have enhanced hygiene and health awareness.The document lists some key tasks including garbage sorting, toilet upgrades, residential sewage treatment and village management.Eastern China and the developed areas in Central and Western China should fully implement these tasks. In the less developed regions in Central and Western China, garbage sorting should be put into place in around 90 percent of villages. About 85 percent of toilets should meet hygiene standards.Remote and underdeveloped regions of the country should meet basic standards of keeping the environment clean and tidy, on the basis of ensuring farmers’ basic living.The authorities told local and central government organs to increase fiscal input. Local governments are encouraged to issue government bonds to improve the environment.Major banks including China Development Bank, Agricultural Development Bank of China, Agricultural Bank of China, and Postal Savings Bank of China are advised to increase credit and loans to support related projects.Private companies are also encouraged to join the plan through standardized implementation of Public-Private Partnership (PPP) schemes and franchised businesses.Although China has become the world’s second-largest economy, some toilets in poor rural areas are still little more than makeshift shelters surrounded by bunches of cornstalks, while others are open pits next to pigsties, leading to problems such as contamination and pollution from human waste.China launched a “toilet revolution” at tourist sites nationwide in 2015 to make such facilities cleaner and more regulated.During the coming three years, authorities aim to add 47,000 toilets and renovate 17,000 at tourist sites, according to a plan released by the China National Tourism Administration.China on Feb 4 released a package of policies under the “No. 1 central document” of the year, charting the road map for the country’s rural vitalization strategy.There is quite a lot to be accomplished in rural areas where opportunities for development have arisen as the country enters a new era, said the document jointly released by the CPC Central Committee and the State Council.The “No. 1 central document” is the name traditionally given to the first policy statement of the year released by the central authorities, and is seen as an indicator of policy priorities.







RELATED STORIES



Vice-premier urges improving rural living conditions 


Rural roads important to poverty-relief in China

China makes big step forward in rural reforms









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",84,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
Ningbo and Wenzhou to establish national innovation zones,https://english.www.gov.cn/policies/latestreleases/201802/11/content_WS5d16bb4cc6d03ce678792e74.html,N/A,True,environment,"
Ningbo and Wenzhou to establish national innovation zones
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			Ningbo and Wenzhou to establish national innovation zones





Updated:
Feb 11,2018 5:00 PM
	    english.gov.cn










The State Council approved the Ningbo and Wenzhou hi-tech zones to establish national independent innovation demonstration zones, according to a document released on Feb 11.Located in East China’s Zhejiang province, Ningbo and Wenzhou are vanguards of economic development in the provincial area, even the country.The demonstration zones will be established in the cities’ original hi-tech industrial development zones.The central government urged Ningbo and Wenzhou to exert their geographical advantages, and wield their strengths in private economy and opening-up to foster a favorable environment for innovation and entrepreneurship.The new demonstration zones are expected to become an innovation hub for private enterprises.Meanwhile, both hi-tech zones can enjoy the State’s support policies for national independent innovation demonstration zones, which would receive coordinated guidance from an inter-ministerial team.Zhejiang’s provincial government is also urged to enhance leadership over the construction work of the two demonstration zones.




RELATED STORIES



Demonstration zones planned


More high-tech zones in China









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Lanzhou and Baiyin to establish national innovation zones,https://english.www.gov.cn/policies/latestreleases/201802/12/content_WS5d16bb54c6d03ce678792e8d.html,N/A,True,environment,"
Lanzhou and Baiyin to establish national innovation zones
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			Lanzhou and Baiyin to establish national innovation zones





Updated:
Feb 12,2018 4:00 PM
	    english.gov.cn










The State Council approved the Lanzhou and Baiyin hi-tech zones in Northwest China’s Gansu province to establish national independent innovation demonstration zones, according to a document released on Feb 11.The demonstration zones will be established within regions that have been approved by the State Council.The central government urged Lanzhou and Baiyin to exert their geographical advantages and wield their strengths in various industries to foster a favorable environment for innovation and entrepreneurship.The new demonstration zones are expected to tap into the potential of less-developed regions through the application of technology and innovation.Meanwhile, both hi-tech zones, under the guidance of an inter-ministerial team, will be entitled to the supportive policies that aim to benefit innovation demonstration zones.Gansu’s provincial government is also urged to forge ahead in the construction progress of the two demonstration zones with an efficient action plan.




RELATED STORIES



China to invest more in building hi-tech agricultural demonstration zones









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Govt approves new civilian airport in Ezhou, Hubei province",https://english.www.gov.cn/policies/latestreleases/201802/23/content_WS5d16bb87c6d03ce678792f2b.html,N/A,True,"environment, environmental","
Govt approves new civilian airport in Ezhou, Hubei province
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			Govt approves new civilian airport in Ezhou, Hubei province






Updated:
Feb 23,2018 5:00 PM
	    english.gov.cn












The State Council and the Central Military Commission of the Communist Party of China (CPC) have approved construction of a civilian airport in Ezhou, Hubei province, according to a circular released on Feb 23.
Located in Echeng district, the airport will serve as an international logistics hub.
The runway and taxiway system was designed to handle passenger traffic of 1.5 million and cargo throughput of 3.3 million metric tons per year, based on projections for 2030.
Terminals, transfer centers and other facilities were designed to handle passenger traffic of 1 million and cargo throughput of 2.45 million tons per year, based on 2025 projections.
A total of 37.26 billion yuan will be earmarked for the construction, according to the circular.
The circular also stressed integration of military and civilian functions of the airport.
It urged appropriately planning the nearby transportation network that includes railways, highways and water transport.
The airport should be energy-efficient and meet regulations on environmental protection, the circular stated.





RELATED STORIES



World-class airports to serve Beijing-Tianjin-Hebei region


China plans to add 136 airports by 2025


China to build more world-class airports by 2020 









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
State Council announces six new national natural reserves,https://english.www.gov.cn/policies/latestreleases/201802/13/content_WS5d16bb5ec6d03ce678792eab.html,N/A,True,"environment, environmental","
State Council announces six new national natural reserves
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			State Council announces six new national natural reserves





Updated:
Feb 13,2018 4:17 PM
	    english.gov.cn










The State Council announced six newly built national natural reserves on Feb 13.They are: Wuhuading in Northeast China’s Liaoning province, Yuanchi wetland in Jilin province, Xiandong mountain sika deer and Langxiang in Heilongjiang province, Nanmoqie wetland in Southwest China’s Sichuan province, and Hongjiannao scenic area in Northwest China’s Shaanxi province.It urged regions and departments involved to follow regulations on natural reserves, fulfill their responsibilities in ecological environmental protection, strengthen leadership and coordination efforts, increase fund investment and enhance supervision over any illegal acts.The scale, coverage and function of the six approved natural reserves will be announced by the Ministry of Environmental Protection, and local governments should set the boundary of their natural reserves accordingly before releasing the result to the public.




RELATED STORIES



China to set up national park system

Forest campaign to keep green dream on course 









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",84,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Policies released on China’s rural vitalization,https://english.www.gov.cn/policies/latestreleases/201802/04/content_WS5d16bb15c6d03ce678792dcb.html,N/A,True,environment,"
Policies released on China’s rural vitalization
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			Policies released on China’s rural vitalization






Updated:
Feb 4,2018 4:47 PM
	    Xinhua












BEIJING — China released a package of policies under the “No 1 central document” of the year on Feb 4, charting the roadmap for rural vitalization.
There is quite a lot to be accomplished in the rural area where opportunities for development have arisen as the country enters a new era, said the document jointly released by the Central Committee of the Communist Party of China (CPC) and State Council.
The “No 1 central document” is the name traditionally given to the first policy statement of the year released by the central authorities, and is seen as an indicator of policy priorities.
The strategy of rural vitalization was first proposed as one of the major aspects of developing a modernized economy in a report delivered to the 19th National Congress of the CPC.
In this latest document, the strategy was described as a “historic task” essential to accomplishing China’s modernization goals and building a moderately prosperous society.
China cannot become modernized without modernizing its agriculture and rural areas, said the document.
The timetable decided by the CPC at a rural conference in December remains unchanged. But the objectives for different stages have become more specific.
By 2020, the strategy should have established an institutional framework and policy system. By then, no Chinese people will live under the existing poverty line, and rural productivity and agricultural supply will improve substantially.
By 2035, “decisive” progress shall be made, with basic modernization of agriculture and rural areas. All Chinese, either in cities or rural areas, will have equal access to basic public services. Urban and rural integration will improve.
By 2050, rural areas should have strong agriculture, a beautiful countryside and well-off farmers.
Han Jun, chief of the Office of the Central Rural Work Leading Group, said the document was “problem-oriented” and a “top-level design” for China to achieve prosperity in rural areas.
“The document not only elaborates on the significance of the strategy, but also sets the tone, specifies the targets and policies and makes requirements for governments at lower levels,” he said.
The document puts a lot of emphasis on the need for proper planning. Local governments have been required to specify their plans according to the local reality, especially for the period from 2018 to 2022, and to coordinate policy-making in relevant spheres.
For instance, in well-developed villages, the priority may be on increasing public services. In villages with a long history and rich natural and cultural resources, development must be done along with protection.
In villages with harsh living conditions and a fragile natural environment, more efforts shall be taken in relocation.
As the Chinese economy is shifting toward high-quality development, China also aims for more competitive agriculture driven by higher productivity and better quality.
According to the document, China will have more high-standard farmland, install more efficient water conservancy facilities, and use more advanced agricultural equipment.
Farm produce will face tougher quality tests while more efforts will be made in the treatment of soil and water pollution.
China will also expand exports of high-quality farm produce and broaden rural cooperation with countries and regions under the Belt and Road Initiative.
More capital will be channeled to rural areas through steadily rising public finance inputs, broadened financing, and better financial institution services.
The package of policies also includes better rural governance, strengthened leadership of the CPC, better education and medical services, improved living facilities such as toilets, and reforms on land use and collective property rights.
This is the 15th year in a row that the “No 1 central document” has been devoted to agriculture, farmers and rural areas.








RELATED STORIES



More support for rural startups

‘Green’ light to agriculture urged









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"State Council promotes separation of business operation permits, licenses in Shanghai",https://english.www.gov.cn/policies/latestreleases/201802/11/content_WS5d16bb4dc6d03ce678792e75.html,N/A,True,environment,"
State Council promotes separation of business operation permits, licenses in Shanghai
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			State Council promotes separation of business operation permits, licenses in Shanghai





Updated:
Feb 11,2018 5:09 PM
	    english.gov.cn










The reform of separating business operation permits from business licenses is to be further promoted in Shanghai Pudong New Area, according to an approval released by the State Council.A specific work plan was also released, covering the reform in 10 areas: business system, medicine and medical instruments, investment and construction engineering, transportation, permission management of pawnshops, agriculture, medical and healthcare, quality supervision, culture and tourism, and supervision and service.The work plan asks related pilot work leaders to assume responsibility, and coordinate and solve any problems. Education and training should be enhanced for related staff members. Policy introduction is necessary as it can help people and enterprises get better accustomed to the changes. Unclear work division should be avoided. Supervision and evaluation of the pilot work should be carried out. Successful results should be promoted and duplicated. The work plan is aimed at effectively defining the functions of business operation permits and business licenses, exploring new technology, new industry, new modes and new products, and promoting an inclusive and deliberate supervision system. It will also encourage system innovation and government function transformation, and break the systematic barriers restricting enterprises and individuals. Fair market competition is promoted for a better business environment, and help the development of new driving forces. Market vitality and social creativity are to be fully stimulated to spur economy development.




RELATED STORIES



China to improve quality certification

Govt policy moves from the past week


Business registration reform urged








SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Results of Q4 govt website inspections issued,https://english.www.gov.cn/policies/latestreleases/201802/07/content_WS5d16bb2dc6d03ce678792e12.html,N/A,True,"environment, environmental","
Results of Q4 govt website inspections issued
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			Results of Q4 govt website inspection issued






Updated:
Feb 7,2018 10:00 AM
	    english.gov.cn












The State Council released a circular on the results of a nationwide inspection of government websites conducted in the fourth quarter of 2017.
As of Dec 1, 24,820 government websites were in operation, including 1,961 affiliated with State Council departments and 32 provincial-level government portal websites.
The State Council’s general office conducted a random inspection of 460 websites, of which 95 percent were qualified. It’s worth noting that the websites of Beijing, Tianjin, Hainan, and the Xinjiang Production and Construction Corps were rated as 100 percent qualified over four consecutive quarters. 
All provincial regions and 71 departments of the State Council selected 12,336 websites under their respective administrations, which accounted for 50 percent of government websites with a 96 percent total qualification rate.
Valid messages via platforms for people to mention errors on government websites totaled 14,208 in the fourth quarter, among which 99 percent were answered. For 25 websites selected from the Inner Mongolia autonomous region, Shanghai, Hunan, the Ministry of Public Security and the Ministry of Environmental Protection, the figure reached 100 percent.
Also during the same period, 116 officials were punished or received warnings for running unqualified websites. 
In 2017, all regions and departments had inspected 43,139 government websites at all levels. A total of 21,513 websites with poor maintenance were integrated or migrated and 625 officials were held accountable for the substandard websites.
Some problems surfaced in the process, such as unregulated domain names and logos, lack of overall rectification measures, poor interactions with netizens and insufficient security control.
Based on the results of the inspection, the circular urged more efforts to supervise government websites and to provide better government services online. 
Regions and departments at all levels should enhance regular website supervision, operationalize correction measures, better interact with netizens to address their concerns, and improve security mechanisms to ensure government websites are safe and reliable.








RELATED STORIES



Efforts on ‘Internet Plus govt service’


Review on govt websites released 


Results of govt website inspections








SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
China to enhance basic science research,https://english.www.gov.cn/policies/latestreleases/201801/31/content_WS5d16bafcc6d03ce678792d7c.html,N/A,True,environment,"
China to enhance basic science research
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China to enhance basic science research






Updated:
Jan 31,2018 5:27 PM
	    english.gov.cn












The Chinese government vowed more support for the country’s basic science research, as the global competition in this field is reliant on basic research, according to a document released by the State Council on Jan 31.
The goal is to enhance China’s initial innovation capability and build a solid foundation for a world technology power. 
According to the document, by 2035, China should lead the world in more key fields in science and make breakthroughs that are significant for global scientific development.
More support will be provided for key basic subjects such as mathematics and physics, as well as cutting-edge research in basic science, involving universe evolution, the origin of life, brain science and cognition, quantum science and deep-ocean science.
The government will make better use of the national natural science fund to facilitate basic science and cutting-edge research, and encourage sharing the results. It will also encourage local authorities, enterprises and social organizations to provide more support for basic science research.
Beijing, Shanghai and the Guangdong-Hong Kong-Macao Bay Area will be supported to build scientific innovation centers with international influence. 
Major scientific infrastructure will be constructed, covering a variety of fields such as energy, life, earth system and environment, materials, particle physics, nuclear physics and astronomy.
National laboratories will be built for research on major trans-subjects and strategic science projects, which will engage the best teams and innovation resources around the country. 
The document underlines the significance of training and absorbing more talent for basic science research, especially leading figures and young scientists. 
China will continue to participate in international “big science” programs initiated by other countries while mapping out its own cooperation plans. In addition, China will encourage overseas experts to lead or participate in national scientific projects. 









RELATED STORIES



China gains say on intl stage in science and technology


Science magazine praises protection of coastal wetlands in China 


China to take lead position in research 








SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",84,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Govt to remove borders of Shenzhen Special Economic Zone,https://english.www.gov.cn/policies/latestreleases/201801/15/content_WS5d16ba80c6d03ce678792bea.html,N/A,True,"environment, environmental","
Govt to remove borders of Shenzhen Special Economic Zone
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			Govt to remove borders of Shenzhen Special Economic Zone






Updated:
Jan 15,2018 8:56 PM
	    english.gov.cn












The State Council has issued a circular and approved revoking the borders of the Shenzhen Special Economic Zone to promote integrated development of the region.
The circular urged South China’s Guangdong provincial government and Shenzhen authorities to carry out unified management of urban and rural areas of Shenzhen city, optimize the layout of urban functions, improve transportation infrastructure, intensify environmental protection, and enhance public services supply, while handling the revocation-related work.
Boundary administration between Hong Kong and Guangdong should be enhanced after revoking the management line, the circular said.





RELATED STORIES



How has China’s open door policy impacted businesses? 









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"China urges integrated development of e-commerce, delivery and logistics industries",https://english.www.gov.cn/policies/latestreleases/201801/23/content_WS5d16babdc6d03ce678792cb0.html,N/A,True,environment,"
China urges integrated development of e-commerce, delivery and logistics industries
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China urges integrated development of e-commerce, delivery and logistics industries






Updated:
Jan 23,2018 5:21 PM
	    english.gov.cn












The State Council has issued a circular putting forward suggestions on integrated development of the e-commerce and the delivery and logistics industries, as part of the Internet Plus Circulation action plan.
It urged efforts to simplify delivery business application procedures and be innovative in support measures for the industry, such as by encouraging separation of delivery service pricing from commodity pricing. 
The information protection and sharing system among the e-commerce sector and the delivery and logistics industry should be improved, and a synergetic management model among the industries should be set up, to provide a good environment for integrated development, the circular said.
According to the circular, the delivery and logistics infrastructure construction should be carried out in line with the layout of e-commerce. Also, policies should be put in place to ensure construction land use.
Efforts should also be made to improve the logistics network, step up establishing express-handling facilities, aviation and onshore distribution centers.
The circular called for unified management of the delivery vehicles and road safety training for the drivers. Also, it urged promoting smart delivery boxes and terminal services near communities, universities, business centers and subway lines.
Advanced technologies such as big data, cloud computing and robotics, and equipment, should be gradually applied to the e-commerce sector and the delivery and logistics industries, the circular stated.
Green development of the industries was encouraged, by introducing energy-saving facilities, promoting use of green packages, and adopting railway and other transportation approaches, the circular said. 









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
China to beef up quality certification system,https://english.www.gov.cn/policies/latestreleases/201801/26/content_WS5d16badac6d03ce678792d10.html,N/A,True,environment,"
China to beef up quality certification system
























ENGLISH.GOV.CN
THE STATE COUNCIL
THE PEOPLE'S REPUBLIC OF CHINA

 

 
|

|









 
 












 >>   >> LATEST RELEASES


			China to beef up quality certification system






Updated:
Jan 26,2018 4:07 PM
	    english.gov.cn












To boost supply-side structural reform and administrative streamlining, China is stepping up efforts to boost quality by enhancing the quality certification system and quality management, according to a circular recently released by the State Council.
As a basic principle, a unified and top-level plan is required, with no possibility for industry monopoly or market barriers. The market should play a decisive role in supply and demand with governmental guidance. 
Meanwhile, compulsory and voluntary certification should be combined to call up efforts from all walks of life to enhance quality management.
These efforts are aimed at building a sound quality certification system in three to five years, with improved quality in primary products, projects, services, consumer goods and food, and some internally competitive brands.
International advanced quality management standards will be adopted, such as the new ISO 9001. Companies should be encouraged to enhance quality management using these standards, which are to be introduced throughout the industry and social governance.
Governments at all levels are expected to employ the quality management system to transform their management styles with better administration efficiency and credibility.
Efforts will be made to spread the quality certification system to different enterprises with necessary and compulsory certification in place for products concerning security, health, and environment under the rules of the World Trade Organization. 
The quality of new technologies, products and business models should be supervised in an inclusive but prudent way in order to foster new economic drivers and bolster industrial transformation.
Apart from the unified certification system, other redundant certifications and related charges should be cleaned up. Certification institutions should provide an integrated solution from test to certification, to lower costs for enterprises.
Moreover, a supervision system involving different parties will be enhanced, and international cooperation is encouraged for mutual recognition of quality certification.








RELATED STORIES



China to improve quality certification

Quality of Chinese products stressed


New standards set for manufacturing









SERVICES












					CONTACT THE PREMIER





E-mail RESPONSES







Copyright© www.gov.cn 
			|
			
About us

			|
			
Contact us


Registration Number: 05070218
All rights reserved. The content (including but not limited to
			text, photo, multimedia information, etc) published in this site
			belongs to www.gov.cn.
Without written authorization from www.gov.cn, such content shall
			not be republished or used in any form.













",85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
